,playerShort,yellowReds,goals,birthday,ties,leagueCountry,black,defeats,weight,victories,height,meanExp,yellowCards,games,redCards,position,meanIAT,club
1358,1358,1,25,28.01.1982,82,1,0,89,64.0,85,186.0,0.45345602328910495,57,256,3,1,0.3451754616744909,4
1359,1359,0,27,16.06.1981,79,1,0,114,67.0,88,180.0,0.3623366612185638,34,281,2,0,0.33475470314357186,32
1360,1360,0,23,11.08.1980,92,0,0,88,76.0,185,183.0,0.47533391776417944,37,365,2,1,0.34837994113984716,6
1361,1361,4,90,08.10.1984,81,2,0,122,81.0,137,180.0,0.4050644998986021,77,340,2,3,0.3443578395101512,2
1362,1362,0,0,13.12.1989,2,1,1,1,78.0,0,181.0,0.24595902318939034,1,3,0,1,0.298225227393224,58
1363,1363,2,36,27.11.1989,41,2,0,60,83.0,74,180.0,0.37188979406399447,13,175,0,8,0.34143796485819056,77
1364,1364,0,16,24.04.1987,58,2,0,92,75.0,142,186.0,0.4822114465351046,45,292,3,1,0.350373601835581,89
1365,1365,2,5,18.05.1985,32,3,0,49,78.0,51,188.0,0.5089714785644288,35,132,4,1,0.3671238625825992,69
1366,1366,0,8,14.07.1995,3,0,0,7,73.0,17,173.0,0.37201719161241636,0,27,0,12,0.3274051655486803,6
1367,1367,0,11,07.02.1992,26,3,0,31,70.0,72,177.0,0.6190478256854072,17,129,0,12,0.3678872907059258,29
1368,1368,0,0,03.08.1986,3,3,0,7,75.0,19,179.0,0.5882973115445439,0,29,1,5,0.36989359418717194,20
1369,1369,1,5,02.09.1989,23,2,0,32,67.0,34,176.0,0.48968663322643846,16,89,0,6,0.3563732520971434,31
1370,1370,2,73,09.06.1983,88,3,0,114,72.0,111,174.0,0.5776876051195876,41,313,2,2,0.36701728856094384,26
1371,1371,12,58,30.03.1986,81,3,0,98,75.0,369,183.0,0.5414575885469683,152,548,7,9,0.3530131557758062,66
1372,1372,3,5,03.04.1986,46,3,0,62,76.0,66,185.0,0.5660863477451281,53,174,1,9,0.3653304179956408,52
1373,1373,0,1,28.05.1990,12,3,0,29,75.0,16,180.0,0.5882973115445439,19,57,0,0,0.3698935941871719,26
1374,1374,0,2,12.07.1991,15,0,0,45,73.0,26,178.0,0.45443971190198024,7,86,1,12,0.3380036074385142,53
1375,1375,0,89,22.01.1987,87,0,0,126,71.0,132,178.0,0.4228919368178756,32,345,2,12,0.3373395351584978,92
1376,1376,0,57,24.01.1983,47,0,0,86,69.0,159,173.0,0.435047950670275,14,292,0,7,0.3414371397630726,94
1377,1377,1,58,25.10.1981,111,0,1,140,64.0,210,168.0,0.45911052095536087,22,461,0,11,0.34423818307291915,60
1378,1378,2,31,07.03.1993,32,2,0,42,76.0,52,179.0,0.3597124567218005,18,126,2,2,0.33808011024670787,1
1379,1379,0,0,20.04.1976,180,0,0,213,84.0,272,188.0,0.49085471905779227,20,665,1,5,0.34791342727802077,8
1380,1380,0,58,17.03.1989,35,0,0,43,63.0,116,172.0,0.45564605994000806,9,194,0,0,0.3494842491858619,49
1381,1381,0,90,16.04.1986,58,2,0,85,70.0,120,173.0,0.40006711264626343,18,263,0,2,0.3463068958392911,89
1382,1382,0,75,12.10.1981,97,0,1,135,84.0,161,191.0,0.4642434068558129,34,393,1,12,0.34200100603835487,53
1383,1383,5,9,22.02.1982,78,1,1,49,72.0,97,176.0,0.31290162902246893,51,224,1,6,0.33401358802244374,59
1384,1384,3,73,27.07.1979,126,1,1,97,72.0,250,175.0,0.4481837764421391,55,473,0,11,0.34398203461489457,96
1385,1385,1,61,31.01.1988,64,2,0,68,71.0,119,174.0,0.4275819725069557,29,251,0,0,0.3446169066097266,11
1386,1386,0,0,06.06.1992,3,1,1,1,73.0,3,185.0,0.15642362706370264,0,7,1,12,0.2814257541137123,57
1387,1387,1,3,28.09.1987,37,3,0,43,72.0,61,178.0,0.5967876906709219,30,141,0,9,0.36738664928804277,10
1388,1388,3,94,31.10.1979,108,3,0,146,64.0,225,170.0,0.5400812259535119,56,479,1,7,0.36155916089326545,26
1389,1389,1,41,23.10.1979,99,0,0,169,72.0,143,178.0,0.4730628351955226,22,411,0,7,0.342115552489002,34
1390,1390,0,0,04.05.1976,109,2,0,175,96.0,178,196.0,0.393571444964773,25,462,1,5,0.34075002504774166,28
1391,1391,1,10,26.03.1989,63,2,0,74,82.0,107,190.0,0.47416983836682614,44,244,1,1,0.35945852732294037,90
1392,1392,0,0,28.05.1985,51,1,0,78,78.0,74,185.0,0.35683374938138945,11,203,0,5,0.33759653208644186,32
1393,1393,0,67,21.01.1982,100,2,0,160,83.0,241,191.0,0.45001856463347745,40,501,1,4,0.347904584798943,11
1394,1394,6,15,28.04.1986,44,3,0,65,76.0,71,184.0,0.5845402330826699,32,180,1,7,0.3776943427370985,37
1395,1395,1,12,22.04.1986,42,3,0,68,68.0,69,168.0,0.568325330614873,31,179,0,8,0.3663818948388269,18
1396,1396,1,5,20.11.1990,32,2,0,24,78.0,60,183.0,0.4503784937745569,20,116,0,12,0.3221276312966791,90
1397,1397,0,4,03.02.1989,33,2,0,43,88.0,58,191.0,0.4950009476626903,19,134,2,1,0.3552077387669877,38
1398,1398,2,9,18.04.1983,58,2,0,76,73.0,103,178.0,0.3343633146910783,35,237,1,4,0.33694816176817444,39
1399,1399,3,25,26.12.1989,48,3,0,69,71.0,71,178.0,0.4220953606823069,31,188,0,10,0.3382875832895734,87
1400,1400,7,8,09.06.1988,60,2,0,72,82.0,128,185.0,0.4882331395181355,62,260,1,1,0.3559878167855779,91
1401,1401,0,149,27.05.1985,67,3,0,102,72.0,148,179.0,0.5230080200511642,80,317,3,2,0.3542724838125193,87
1402,1402,0,12,06.01.1993,9,2,0,21,65.0,23,178.0,0.34972399680597804,6,53,0,0,0.33770524994893536,25
1403,1403,3,18,23.07.1979,74,2,0,85,88.0,125,193.0,0.4621234531652613,49,284,3,1,0.34506075052843904,90
1404,1404,0,41,02.03.1990,56,2,0,50,78.0,55,189.0,0.3359668924003006,8,161,1,2,0.3366281626427214,89
1405,1405,0,56,22.12.1982,93,1,1,103,72.0,139,174.0,0.34927031896405913,27,335,0,11,0.32730125723271924,51
1406,1406,3,18,24.12.1978,103,1,1,140,74.0,185,185.0,0.3715048206403639,76,428,3,1,0.33177145533344365,58
1407,1407,0,60,02.10.1983,51,2,0,73,82.0,81,186.0,0.3938084568609761,26,205,1,2,0.34434911855371836,90
1408,1408,0,70,06.01.1980,148,1,0,196,72.0,234,173.0,0.436440870491108,48,578,0,0,0.3425805683225725,57
1409,1409,0,0,11.07.1980,49,1,1,58,80.0,65,185.0,0.3508370377569787,2,172,0,12,0.33498658369604045,44
1410,1410,1,48,20.08.1987,56,2,0,85,72.0,85,185.0,0.3575952306143125,37,226,1,10,0.33814704870188855,25
1411,1411,3,19,07.01.1987,20,3,0,42,72.0,82,180.0,0.5068028677968607,24,144,1,0,0.3350662743061857,70
1412,1412,1,12,24.08.1991,34,2,0,45,86.0,65,192.0,0.35895438012884234,19,144,0,1,0.33876009283983494,1
1413,1413,0,149,25.01.1984,82,2,0,144,80.0,186,191.0,0.4677473977283996,42,412,2,2,0.34963913014903036,11
1414,1414,0,12,01.01.1989,54,2,0,62,83.0,121,189.0,0.43799434807282933,51,237,0,1,0.34318276516347984,11
1415,1415,0,83,14.09.1981,76,2,0,142,82.0,117,185.0,0.3359668924003006,31,335,0,2,0.3366281626427214,33
1416,1416,0,2,11.04.1991,14,2,0,13,82.0,25,190.0,0.364492982078944,10,52,0,1,0.3386384326472402,2
1417,1417,0,3,02.11.1988,52,2,0,69,65.0,78,171.0,0.38547265662747204,10,199,1,9,0.34122719314116645,25
1418,1418,0,4,11.03.1985,41,2,0,45,80.0,85,192.0,0.431620744038775,28,171,0,1,0.3369723115087693,33
1419,1419,0,0,26.11.1981,55,1,0,95,82.0,102,188.0,0.4863239344955857,5,252,0,5,0.351671065345059,96
1420,1420,1,14,11.09.1987,72,2,0,77,71.0,92,178.0,0.33814614990398967,36,241,1,4,0.3370424169323669,77
1421,1421,0,17,27.09.1988,31,2,0,35,75.0,36,180.0,0.3359668924003008,7,102,0,2,0.33662816264272116,28
1422,1422,4,9,21.08.1986,50,2,0,76,68.0,103,170.0,0.3503203840397139,49,229,0,10,0.338717160601816,2
1423,1423,2,20,20.05.1986,85,0,1,85,82.0,133,189.0,0.3881752110335909,77,303,6,4,0.33299167003081315,60
1424,1424,0,42,01.06.1984,89,0,1,113,72.0,102,172.0,0.24819851691708517,38,304,5,10,0.31246565041925434,82
1425,1425,0,31,22.08.1986,62,0,0,112,68.0,96,175.0,0.4531082171887721,19,270,1,0,0.3419153938285122,8
1426,1426,0,2,06.09.1983,70,0,0,109,77.0,111,181.0,0.43025462184199836,22,290,1,9,0.33751792500967087,34
1427,1427,1,16,12.12.1981,107,0,0,134,77.0,159,183.0,0.3835433194940005,71,400,1,6,0.3331887355117301,14
1428,1428,0,0,14.03.1975,58,0,0,65,82.0,97,188.0,0.43598172289955495,1,220,0,12,0.33658081484667063,53
1429,1429,1,0,28.03.1985,86,1,1,97,82.0,167,185.0,0.5012171789619279,10,350,1,5,0.35231024106269965,58
1430,1430,0,12,29.12.1991,43,0,1,80,76.0,63,191.0,0.4318592925994989,12,186,0,1,0.3362659339381696,83
1431,1431,5,9,19.02.1979,113,2,0,173,69.0,206,172.0,0.39331667959784417,73,492,1,9,0.34043400900546067,39
1432,1432,0,39,01.01.1985,115,0,0,139,60.0,189,170.0,0.491596285675555,21,443,0,4,0.34305444831786197,76
1433,1433,4,194,30.05.1980,176,0,0,171,83.0,418,188.0,0.47721821231014966,76,765,3,3,0.3484121469581642,45
1434,1434,0,76,14.09.1986,68,0,0,91,72.0,165,175.0,0.4703155311423443,43,324,0,2,0.34392092284807385,27
1435,1435,3,45,17.03.1982,111,0,0,110,66.0,203,176.0,0.37343693370172387,64,424,1,0,0.3288786258619715,27
1436,1436,0,19,10.03.1981,71,0,0,98,75.0,97,180.0,0.40910340267316553,50,266,1,9,0.3345899466061718,92
1437,1437,2,57,14.12.1982,90,0,0,122,70.0,187,178.0,0.4087287580784002,67,399,2,3,0.33445034852584454,34
1438,1438,3,14,23.01.1986,73,0,0,87,81.0,100,188.0,0.47990367102087833,36,260,2,12,0.34446398123860866,53
1439,1439,2,28,16.06.1984,79,0,0,117,87.0,191,186.0,0.4518846077567718,47,387,1,9,0.3431846401398621,54
1440,1440,0,44,22.07.1984,121,0,0,172,70.0,188,182.0,0.44240976551247135,12,481,0,7,0.3432401385224527,45
1441,1441,1,52,05.07.1979,112,0,0,119,77.0,234,180.0,0.48776872519117326,74,465,0,3,0.351639529290181,8
1442,1442,0,0,28.11.1980,18,0,0,22,86.0,29,195.0,0.3913482829485761,1,69,0,5,0.3331005507614843,63
1443,1443,2,42,14.12.1987,70,3,0,107,68.0,116,179.0,0.5706065376979115,40,293,0,11,0.36613671739242115,9
1444,1444,0,8,27.04.1989,63,2,0,64,72.0,131,185.0,0.40605947990485786,34,258,0,4,0.3426761342571775,16
1445,1445,0,0,04.04.1978,54,2,0,67,90.0,78,192.0,0.3359668924003006,2,199,0,12,0.3366281626427214,38
1446,1446,1,68,08.11.1988,50,2,0,79,79.0,69,185.0,0.3393078071603132,33,198,1,2,0.33707825679419334,2
1447,1447,0,0,03.08.1988,59,2,0,97,80.0,109,189.0,0.4079793695735426,18,265,0,5,0.34401803512433654,89
1448,1448,3,20,01.08.1980,133,1,0,155,82.0,206,182.0,0.44541103438976665,64,494,5,6,0.3462281581016268,59
1449,1449,1,11,16.12.1977,145,0,1,197,85.0,220,191.0,0.4133165634904125,51,562,1,1,0.33555777393471287,27
1450,1450,1,7,10.02.1980,87,1,0,104,80.0,95,184.0,0.3625038633484966,68,286,0,1,0.3360124383818802,71
1451,1451,0,20,15.04.1986,48,0,0,62,64.0,60,172.0,0.3942563932220794,10,170,0,7,0.33890859584213484,53
1452,1452,0,11,18.11.1989,28,1,0,27,70.0,43,192.0,0.3787481665705555,0,98,0,12,0.3393774762639526,44
1453,1453,2,61,18.04.1983,67,2,0,103,72.0,127,173.0,0.5645275624520948,50,297,2,10,0.35396189841427056,39
1454,1454,2,28,02.06.1988,33,2,0,56,59.0,64,169.0,0.365634572499173,17,153,0,0,0.34390921448096784,25
1455,1455,0,24,06.05.1992,20,2,0,42,69.0,45,178.0,0.3142773304474274,5,107,0,0,0.3381740394173555,2
1456,1456,1,59,15.03.1981,89,2,0,130,67.0,129,170.0,0.4704275987294165,40,348,0,0,0.34985798686062775,89
1457,1457,0,44,29.03.1990,28,2,0,57,78.0,77,180.0,0.534626240029829,7,162,0,2,0.3529341871247915,31
1458,1458,0,18,05.06.1991,37,2,0,50,80.0,67,184.0,0.3681426117098637,26,154,1,4,0.3389860443072623,77
1459,1459,0,82,16.03.1989,75,0,0,76,68.0,204,170.0,0.471567724616854,13,355,0,2,0.3493673264897973,6
1460,1460,0,11,24.12.1986,48,2,1,65,71.0,81,181.0,0.5205316837719801,15,194,0,9,0.3645894568964236,91
1461,1461,3,37,28.08.1982,77,1,0,62,75.0,210,186.0,0.49485034193972155,92,349,9,3,0.359697042539737,59
1462,1462,0,21,22.09.1984,78,1,0,55,79.0,174,183.0,0.5097372775140254,28,307,2,1,0.35553407615551674,59
1463,1463,1,20,11.04.1991,21,3,0,18,71.0,125,172.0,0.5299850856464741,16,164,0,0,0.3528677258438923,29
1464,1464,0,0,11.05.1992,47,3,0,33,88.0,130,199.0,0.5391143730207641,6,210,1,5,0.36104204400946666,10
1465,1465,1,5,01.07.1988,25,1,1,42,75.0,67,180.0,0.4515272350826011,12,134,0,4,0.3479556763576739,32
1466,1466,0,32,20.03.1983,60,2,0,98,72.0,117,183.0,0.47016916770218753,23,275,2,0,0.34905813872837027,90
1467,1467,1,25,28.12.1977,76,2,0,127,82.0,151,191.0,0.3611941939714035,42,354,2,1,0.33903899116114056,77
1468,1468,1,142,13.09.1989,59,2,0,53,74.0,243,186.0,0.4666148315851637,17,355,0,0,0.3485896515030204,12
1469,1469,0,11,23.05.1994,19,2,0,29,65.0,36,174.0,0.38646756177747354,10,84,0,12,0.3438719419039571,77
1470,1470,0,0,12.06.1976,135,0,0,180,89.0,196,195.0,0.4717068504867057,10,511,0,5,0.34420661748795495,81
1471,1471,1,27,14.11.1985,57,0,0,97,73.0,193,180.0,0.5079457029120029,54,347,3,1,0.350324729341942,6
1472,1472,0,17,01.06.1981,75,2,0,106,83.0,136,184.0,0.40031239722896617,56,317,0,4,0.3421291945660492,15
1473,1473,0,36,02.05.1981,85,3,0,75,71.0,230,183.0,0.49656782867069377,92,390,2,0,0.35487540860302935,10
1474,1474,0,19,11.06.1985,34,2,0,38,75.0,82,183.0,0.3656405323349714,12,154,1,9,0.3403082797330685,89
1475,1475,0,1,06.03.1979,130,0,0,135,88.0,251,195.0,0.43344032387023124,18,516,1,5,0.3402823394556538,27
1476,1476,0,0,03.04.1988,35,0,0,68,74.0,77,188.0,0.4111655749006362,12,180,1,5,0.3383217538641422,53
1477,1477,1,0,17.12.1981,84,2,0,140,100.0,163,193.0,0.42576962243339594,27,387,3,5,0.34585063542595834,2
1478,1478,1,10,09.05.1988,41,2,0,41,87.0,64,193.0,0.38788437020542527,19,146,0,12,0.33958397438123666,0
1479,1479,0,68,11.12.1976,125,2,0,148,79.0,322,186.0,0.5040703185389472,46,595,1,4,0.35157348144451345,0
1480,1480,2,21,12.04.1989,38,2,0,57,83.0,82,182.0,0.40948589841713406,45,177,0,0,0.34040395109925875,0
1481,1481,0,0,05.04.1979,99,2,0,139,80.0,200,186.0,0.4486841785318333,14,438,0,5,0.3500460038285183,31
1482,1482,1,9,17.01.1989,30,3,0,31,77.0,19,185.0,0.5882973115445439,28,80,0,3,0.3698935941871719,18
1483,1483,0,2,01.10.1991,18,1,0,34,69.0,49,181.0,0.4145533255293084,17,101,0,6,0.3450199635449803,56
1484,1484,1,16,29.03.1990,52,2,0,75,81.0,64,186.0,0.3318103761545107,28,191,1,10,0.33426586226742583,0
1485,1485,1,33,09.01.1985,48,3,0,54,75.0,105,176.0,0.5579566697782723,64,207,2,0,0.3531533671002091,87
1486,1486,1,4,11.07.1985,23,3,0,57,62.0,45,174.0,0.5882973115445439,38,125,0,12,0.3698935941871719,62
1487,1487,1,15,21.07.1981,85,0,1,134,87.0,146,187.0,0.4718846178110033,71,365,1,1,0.34278139721161244,82
1488,1488,1,2,22.11.1986,57,2,0,87,81.0,74,186.0,0.3359668924003007,53,218,1,9,0.3366281626427213,33
1489,1489,0,20,18.09.1986,37,2,0,55,72.0,75,179.0,0.5884421405077926,19,167,0,11,0.3533110420355593,77
1490,1490,1,52,03.06.1992,22,2,0,54,67.0,72,175.0,0.34735027696190535,14,148,0,2,0.3375484300103597,11
1491,1491,0,43,19.07.1985,61,2,0,99,66.0,97,176.0,0.33596689240030064,51,257,0,7,0.33662816264272133,28
1492,1492,2,99,08.06.1979,122,1,1,169,77.0,157,184.0,0.3814853809943951,44,448,2,2,0.33723354376652437,71
1493,1493,0,41,16.08.1990,32,2,0,61,77.0,63,180.0,0.3486112499415312,29,156,1,0,0.3369568270998404,38
1494,1494,0,22,12.08.1989,41,0,0,46,67.0,80,175.0,0.43383026015936665,15,167,1,12,0.33892253326682453,49
1495,1495,1,21,28.12.1986,93,0,0,115,80.0,162,188.0,0.4364950501338342,49,370,4,4,0.3398259138494957,83
1496,1496,0,0,19.04.1989,21,2,0,29,81.0,44,186.0,0.33596689240030064,2,94,0,5,0.33662816264272133,38
1497,1497,0,0,18.03.1981,63,2,0,108,91.0,105,194.0,0.3222528606589597,7,276,0,5,0.3334369849174013,12
1498,1498,2,3,09.03.1993,30,2,0,38,72.0,42,181.0,0.34487391048385163,18,110,0,4,0.33774465611078225,91
1499,1499,1,58,26.05.1989,46,2,0,68,80.0,83,194.0,0.48866473446048636,26,197,0,2,0.35492610105355743,0
1500,1500,2,0,13.01.1988,44,2,0,72,75.0,61,175.0,0.5016294836107336,43,177,2,4,0.34686011576609344,38
1501,1501,3,71,04.10.1980,110,0,0,135,67.0,255,178.0,0.4920021455707792,62,500,0,0,0.35055191817158243,6
1502,1502,0,32,02.05.1987,27,3,0,51,81.0,34,183.0,0.5956721084026028,9,112,0,2,0.367787385895657,61
1503,1503,1,0,05.08.1980,55,3,0,67,78.0,67,184.0,0.582237982733176,24,189,1,5,0.36612830118913564,70
1504,1504,0,45,04.01.1990,59,2,0,53,78.0,206,182.0,0.4806406621827658,40,318,0,0,0.3487116271459545,12
1505,1505,0,5,04.04.1990,20,3,0,34,69.0,34,175.0,0.5828946562615406,13,88,0,7,0.3683519645302967,20
1506,1506,0,0,17.12.1979,64,3,0,85,82.0,65,182.0,0.585572342439161,21,214,5,5,0.36903778063181714,37
1507,1507,1,0,20.02.1981,71,0,0,107,70.0,140,172.0,0.43408445178694083,47,318,2,9,0.33828403765886766,27
1508,1508,1,11,07.04.1990,42,2,0,51,74.0,92,177.0,0.41957157644652343,22,185,0,9,0.34499375309032426,15
1509,1509,0,28,09.08.1984,48,3,0,76,79.0,88,182.0,0.5851913731440429,32,212,0,2,0.36674815237723185,9
1510,1510,0,55,07.01.1986,62,2,0,87,84.0,76,191.0,0.3426421539754365,21,225,1,2,0.33732006528151204,28
1511,1511,2,40,22.05.1985,94,2,0,118,68.0,168,178.0,0.48109916961008214,44,380,0,7,0.34832422119113665,31
1512,1512,1,22,28.02.1981,53,3,0,91,71.0,75,179.0,0.5905212889952298,37,219,0,0,0.3692704565451485,62
1513,1513,0,0,24.01.1990,18,1,1,20,70.0,23,180.0,0.39796784393872703,9,61,1,6,0.3439338159199473,78
1514,1514,3,49,31.01.1985,53,1,0,55,83.0,91,191.0,0.4214132799922141,15,199,0,2,0.3423022820738933,44
1515,1515,1,25,21.04.1990,47,2,0,62,75.0,47,179.0,0.4112518607487877,21,156,1,11,0.34771895630821487,89
1516,1516,0,16,13.10.1988,24,2,0,24,69.0,44,170.0,0.5644522023984138,11,92,0,11,0.3692856028199939,90
1517,1517,2,7,10.10.1986,43,2,0,65,80.0,80,185.0,0.5769527006806056,25,188,0,1,0.35472008279571765,25
1518,1518,2,10,21.12.1984,54,3,0,95,76.0,67,184.0,0.5664538204333498,45,216,0,9,0.36630189164794635,35
1519,1519,0,50,17.06.1975,136,3,0,186,72.0,264,180.0,0.5487031651016583,37,586,0,0,0.3638341082723059,23
1520,1520,3,2,14.04.1988,28,2,0,18,73.0,50,174.0,0.4946557869290281,22,96,0,4,0.3467460297798435,31
1521,1521,0,127,06.08.1984,65,2,0,122,80.0,126,188.0,0.4711846128219676,47,313,4,2,0.35056932881487585,89
1522,1522,0,6,26.06.1991,31,2,0,57,74.0,58,178.0,0.6019072965708209,13,146,1,6,0.3526994292986773,72
1523,1523,0,37,05.05.1983,67,3,0,119,72.0,92,176.0,0.6007173008592125,35,278,0,0,0.36868562825370077,26
1524,1524,1,1,14.03.1993,9,3,0,12,69.0,9,178.0,0.5882973115445439,3,30,1,6,0.369893594187172,26
1525,1525,1,30,28.04.1988,57,0,1,57,77.0,87,185.0,0.44275633067865816,16,201,0,2,0.3300174537624068,27
1526,1526,0,53,01.05.1984,59,1,1,69,76.0,85,177.0,0.386159248554095,45,213,2,2,0.34114585459275754,80
1527,1527,0,13,12.01.1988,46,3,0,38,71.0,47,176.0,0.5882973115445439,19,131,0,3,0.3698935941871719,69
1528,1528,2,5,25.01.1989,30,3,0,41,80.0,70,184.0,0.5294432038908072,43,141,1,1,0.3608312986578368,87
1529,1529,4,10,08.09.1987,42,3,0,74,73.0,49,174.0,0.5495708346968843,56,165,2,4,0.363332380295979,26
1530,1530,1,0,14.01.1982,111,3,0,67,78.0,365,183.0,0.5576447184818476,32,543,2,5,0.3575781549160357,29
1531,1531,1,60,28.02.1985,74,3,0,110,77.0,98,180.0,0.5882973115445439,48,282,2,2,0.3698935941871718,61
1532,1532,2,32,24.01.1986,57,2,0,61,73.0,104,173.0,0.5129160453162929,27,222,1,10,0.351247917903066,90
1533,1533,1,15,28.07.1992,13,1,0,20,70.0,31,178.0,0.44544012539217553,4,64,0,0,0.3373533423740792,44
1534,1534,0,28,22.01.1992,38,1,1,49,78.0,32,176.0,0.3394899654253934,8,119,0,12,0.32728933924203446,88
1535,1535,3,25,10.04.1986,92,0,0,111,85.0,242,190.0,0.491866925657402,72,445,5,1,0.3495186189661622,48
1536,1536,1,0,03.08.1987,38,1,0,35,65.0,47,178.0,0.355198439056792,21,120,2,6,0.3360787570104689,4
1537,1537,0,10,19.08.1990,32,1,0,37,64.0,43,176.0,0.4481156854461406,18,112,1,12,0.34660453276662356,80
1538,1538,0,0,02.03.1988,24,0,0,31,80.0,47,187.0,0.39050730544934853,2,102,0,5,0.3326423236670611,6
1539,1539,1,7,04.04.1989,43,0,1,60,63.0,115,166.0,0.4833719444639983,22,218,1,4,0.3516723296858382,53
1540,1540,4,11,25.07.1990,41,3,1,54,72.0,49,171.0,0.5242635747048091,64,144,3,7,0.35346749093516094,26
1541,1541,2,271,24.10.1985,115,0,0,123,78.0,370,178.0,0.48234230438218345,108,608,3,2,0.34813421330971817,49
1542,1542,1,7,13.10.1979,83,0,0,89,75.0,257,185.0,0.4632196371569809,44,429,3,9,0.3443994264488125,82
1543,1543,0,0,23.01.1994,0,1,1,3,68.0,0,179.0,0.36222857318529633,0,3,0,8,0.33297095755916933,58
1544,1544,0,41,17.08.1977,174,0,1,137,72.0,344,181.0,0.4497516532310405,71,655,3,1,0.3439761441070135,83
1545,1545,0,10,24.02.1985,69,2,0,87,78.0,165,184.0,0.5064407441670896,37,321,0,3,0.3524927515806578,89
1546,1546,1,4,29.07.1984,64,0,1,89,71.0,103,178.0,0.4217483358013801,56,256,3,4,0.33943440352476356,81
1547,1547,1,10,03.07.1988,40,0,0,70,87.0,82,190.0,0.4318176678188352,38,192,1,1,0.33921918140126356,93
1548,1548,0,0,18.04.1990,47,0,0,51,75.0,105,195.0,0.4293026076155841,11,203,2,5,0.33869546712289045,6
1549,1549,0,0,13.01.1986,44,2,0,67,87.0,70,186.0,0.3644806601580693,3,181,0,5,0.33820592915188585,77
1550,1550,3,50,25.11.1981,125,3,0,121,77.0,427,183.0,0.5358099575917982,163,673,1,4,0.352472614562923,66
1551,1551,1,47,29.08.1983,85,3,0,123,76.0,121,186.0,0.5891764017924865,36,329,1,10,0.36687426066233275,68
1552,1552,2,96,25.01.1980,167,3,0,122,68.0,527,170.0,0.5326298008320471,59,816,0,0,0.3554260202734726,29
1553,1553,0,47,10.10.1991,39,2,0,35,72.0,150,169.0,0.48964146789960283,23,224,1,7,0.3474863128623552,12
1554,1554,3,1,23.01.1990,25,3,0,32,70.0,27,177.0,0.5882973115445439,20,84,1,12,0.3698935941871718,61
1555,1555,0,46,26.06.1986,28,0,0,70,85.0,68,188.0,0.5459344742054268,26,166,0,2,0.36177892693434427,53
1556,1556,2,19,08.02.1990,30,3,1,60,65.0,59,175.0,0.42567748476555667,20,149,0,0,0.3435208254845586,37
1557,1557,1,4,26.06.1990,52,1,0,60,56.0,91,169.0,0.5709576293401588,29,203,1,4,0.3581877997045158,80
1558,1558,0,29,05.05.1986,46,1,1,48,62.0,73,171.0,0.5821027882569778,10,167,0,2,0.3637151006942131,85
1559,1559,0,3,05.02.1995,12,2,0,17,77.0,20,186.0,0.33596689240030086,8,49,0,1,0.3366281626427211,39
1560,1560,0,19,08.09.1994,15,1,0,13,71.0,32,179.0,0.4460002749274158,7,60,0,12,0.33767153108124637,57
1561,1561,0,26,12.07.1990,42,0,0,60,,79,173.0,0.5109965649224104,15,181,0,8,0.3600546810630239,92
1562,1562,1,0,24.08.1991,15,1,1,23,70.0,16,181.0,0.4204125675919016,2,54,2,6,0.34344073880267784,80
1563,1563,0,79,13.05.1983,83,0,1,110,90.0,255,191.0,0.42846467008792766,82,448,1,4,0.34636907005349193,48
1564,1564,0,59,25.05.1986,67,1,0,81,70.0,121,175.0,0.4151150255841861,18,269,1,11,0.33885409604849326,36
1565,1565,0,51,11.07.1986,73,1,0,90,79.0,178,185.0,0.46630384045072854,31,341,2,0,0.3499995400604658,57
1566,1566,1,56,14.01.1986,106,0,0,88,69.0,178,175.0,0.4438826943011673,86,372,1,4,0.3453171597173081,53
1567,1567,0,14,19.03.1991,22,2,0,20,55.0,25,164.0,0.6568966554099067,4,67,0,0,0.375346191712404,90
1568,1568,1,88,05.05.1980,105,0,0,150,70.0,201,178.0,0.5229659425003367,31,456,0,0,0.3531933149780681,93
1569,1569,2,37,25.02.1990,42,1,0,54,75.0,77,174.0,0.5411284521318818,32,173,3,0,0.3486917698408951,51
1570,1570,4,18,04.01.1986,61,0,0,81,87.0,110,190.0,0.4445109187854371,25,252,2,1,0.34335677793279984,83
1571,1571,0,57,03.02.1987,47,3,1,60,75.0,52,180.0,0.3639948206629364,15,159,0,2,0.33583237225661394,37
1572,1572,0,24,24.02.1992,32,2,0,40,70.0,59,179.0,0.35634943024545535,4,131,0,0,0.33799184079280004,1
1573,1573,1,19,14.12.1978,67,2,0,86,72.0,144,174.0,0.5218606253828648,26,297,0,9,0.3537857403417318,1
1574,1574,1,38,22.09.1987,77,2,0,106,71.0,156,186.0,0.5007877256382902,42,339,1,4,0.3585705693417726,89
1575,1575,1,3,13.01.1983,31,3,0,61,76.0,77,183.0,0.5700993060579643,28,169,1,1,0.36672527266426874,23
1576,1576,0,7,04.06.1991,22,2,0,52,67.0,53,175.0,0.3359668924003006,8,127,0,9,0.3366281626427214,38
1577,1577,0,0,15.06.1991,27,2,0,34,88.0,50,187.0,0.33596689240030064,10,111,1,5,0.33662816264272133,16
1578,1578,4,330,03.10.1981,135,1,0,95,84.0,377,192.0,0.5087595783119787,94,607,6,2,0.35988362191166484,59
